"obstime","wd","ws","tempr","ap","rh"
2015-05-22 00:00:00,89.42,11.26,-21.65,967.86,NA
2015-05-22 01:00:00,90.05,12.07,-21.75,968.4,NA
2015-05-22 02:00:00,85.48,12.23,-21.7,969.04,NA
2015-05-22 03:00:00,84.4,12.52,-21.61,969.48,NA
2015-05-22 04:00:00,89.32,13.96,-21.91,970.01,NA
2015-05-22 05:00:00,83.85,12.32,-21.67,970.82,NA
2015-05-22 06:00:00,83.65,11.68,-21.94,971.59,NA
2015-05-22 07:00:00,73.02,10.16,-22.35,972.64,NA
2015-05-22 08:00:00,73.23,10.7,-22.3,973.4,NA
2015-05-22 09:00:00,59.87,10.87,-22.48,974.22,NA
2015-05-22 10:00:00,59.37,11.2,-22.57,974.86,NA
2015-05-22 11:00:00,78.33,12.29,-22.31,975.26,NA
2015-05-22 12:00:00,79.55,13.19,-22.39,975.6,NA
2015-05-22 13:00:00,83.73,13.34,-22.94,975.86,NA
2015-05-22 14:00:00,86.73,13.57,-23.59,976.1,NA
2015-05-22 15:00:00,85.73,13.55,-23.62,976.23,NA
2015-05-22 16:00:00,87.45,14.15,-23.95,976.08,NA
2015-05-22 17:00:00,88.2,15.24,-24.24,975.93,NA
2015-05-22 18:00:00,87.98,15.25,-24.33,975.82,NA
2015-05-22 19:00:00,85.85,15.06,-24.6,975.84,NA
2015-05-22 20:00:00,88.95,13.4,-25.05,975.97,NA
2015-05-22 21:00:00,99.08,11.74,-26.23,976.01,NA
2015-05-22 22:00:00,98.28,10.92,-26.3,976.01,NA
2015-05-22 23:00:00,102.67,10.75,-26.11,976.04,NA
2015-05-23 00:00:00,109.86,10.14,-26.46,975.68,NA
2015-05-23 01:00:00,111.45,10.72,-26.68,975.49,NA
2015-05-23 02:00:00,102.55,8.33,-26.18,975.51,NA
2015-05-23 03:00:00,101.08,7.51,-26.28,975.15,NA
2015-05-23 04:00:00,113.57,7.29,-26.54,974.73,NA
2015-05-23 05:00:00,110.45,7.19,-26.61,974.58,NA
2015-05-23 06:00:00,113.98,7.47,-26.55,974.17,NA
2015-05-23 07:00:00,102.68,7.29,-26.79,973.88,NA
2015-05-23 08:00:00,95,5.74,-26.71,973.81,NA
2015-05-23 09:00:00,79.94,5.46,-27.23,973.53,NA
2015-05-24 09:00:00,358,5.7,-30.8,977.7,NA
2015-05-26 12:00:00,195.35,4.53,-30.92,992.71,NA
2015-05-26 13:00:00,134.23,5.12,-30.22,992.11,NA
2015-05-26 14:00:00,86.32,4.76,-29.41,991.93,NA
2015-05-26 15:00:00,57.57,4.69,-28.42,991.83,NA
2015-05-26 16:00:00,121.37,4.68,-27.68,991.69,NA
2015-05-26 17:00:00,112.33,4.56,-26.67,991.46,NA
2015-05-26 18:00:00,124.72,4.61,-26.05,991.46,NA
2015-05-26 19:00:00,223.25,3.73,-23.64,990.98,NA
2015-05-26 20:00:00,220.83,6.17,-18.77,990.17,NA
2015-05-26 21:00:00,201.87,9.17,-17.52,989.34,NA
2015-05-26 22:00:00,206.43,8.81,-16.44,988.86,NA
2015-05-26 23:00:00,205.23,8.46,-14.66,988.42,NA
2015-05-27 00:00:00,194.15,6.65,-13.87,987.74,NA
2015-05-27 01:00:00,210.82,4.44,-12.91,987.31,NA
2015-05-27 02:00:00,167.65,4.99,-11.56,986.68,NA
2015-05-27 03:00:00,238.32,4.04,-10.96,986.01,NA
2015-05-27 04:00:00,223.17,5.38,-10.82,985.57,NA
2015-05-27 05:00:00,203.25,5.96,-10.54,985.29,NA
2015-05-27 06:00:00,200.12,4.35,-12.46,985.4,NA
2015-05-27 07:00:00,95.08,4.92,-12.26,985.51,NA
2015-05-27 08:00:00,104.33,5.6,-10.97,985.27,NA
2015-05-27 09:00:00,87.02,8.31,-10.37,985.14,NA
2015-05-27 10:00:00,73.88,9.62,-10.2,985.18,NA
2015-05-27 11:00:00,53.57,10.52,-10.72,985.42,NA
2015-05-27 12:00:00,44.12,8.2,-11.67,985.81,NA
2015-05-27 13:00:00,47.07,7.81,-12.27,986.24,NA
2015-05-27 14:00:00,46.63,6.82,-12.35,986.6,NA
2015-05-27 15:00:00,44.83,7.15,-12.35,987.07,NA
2015-05-27 16:00:00,196.45,6.52,-12.64,987.6,NA
2015-05-27 17:00:00,74.71,4.51,-13.38,988.24,NA
2015-05-27 18:00:00,39.38,5.38,-13.87,989.1,NA
2015-05-27 19:00:00,61.62,6.07,-14.65,989.82,NA
2015-05-27 20:00:00,50.87,5.7,-15.27,990.88,NA
2015-05-27 21:00:00,22.65,7.12,-16.47,991.51,NA
2015-05-27 22:00:00,117.38,5.17,-18.02,991.92,NA
2015-05-27 23:00:00,310.56,5.67,-18.7,992.22,NA
2015-05-28 01:00:00,281.2,4.63,-18.2,993.25,NA
2015-05-28 02:00:00,184.15,5.06,-17.04,993.42,NA
2015-05-28 03:00:00,206.32,5.23,-17,993.64,NA
2015-05-28 04:00:00,70.93,4.92,-16.92,993.9,NA
2015-05-28 05:00:00,190,4.65,-16.71,994.14,NA
2015-05-28 06:00:00,159.17,4.63,-16.81,994.34,NA
2015-05-28 07:00:00,147.35,4.34,-15.64,994.18,NA
2015-05-28 08:00:00,152.97,4.84,-15.12,993.98,NA
2015-05-28 09:00:00,62.93,5.78,-15.76,993.78,NA
2015-05-28 10:00:00,63.65,5.96,-16.16,993.46,NA
2015-05-28 11:00:00,73.67,4.96,-15.7,992.86,NA
2015-05-28 12:00:00,58.12,4.27,-15.54,992.31,NA
2015-05-28 13:00:00,90.68,3.91,-15.3,991.86,NA
2015-05-28 14:00:00,134.78,4.41,-13.67,991.27,NA
2015-05-28 15:00:00,199.42,4.55,-12.82,990.77,NA
2015-05-28 16:00:00,205.28,7.23,-12.79,990,NA
2015-05-28 17:00:00,167.47,5.98,-10.71,989.02,NA
2015-05-28 18:00:00,73.67,6.01,-9.32,988.21,NA
2015-05-28 19:00:00,69.5,9.12,-7.55,987.31,NA
2015-05-28 20:00:00,76.22,12.74,-6.77,986.09,NA
2015-05-28 21:00:00,77.83,14.71,-6.28,985,NA
2015-05-28 22:00:00,78.32,15.78,-5.93,983.37,NA
2015-05-28 23:00:00,76.5,17.79,-5.61,981.46,NA
2015-05-29 00:00:00,76.78,17.99,-5.34,979.2,NA
2015-05-29 01:00:00,76.6,18.98,-4.99,977.91,NA
2015-05-29 02:00:00,70.83,18.41,-4.41,977.36,NA
2015-05-29 03:00:00,41.02,12.31,-4.44,978.16,NA
2015-05-29 04:00:00,54.88,11.79,-4.86,977.68,NA
2015-05-29 05:00:00,52.9,19.71,-4.52,976.65,NA
2015-05-29 06:00:00,49.55,22.31,-4.68,975.78,NA
2015-05-29 07:00:00,51.2,22.03,-4.79,975.6,NA
2015-05-29 08:00:00,52.37,19.48,-4.95,976.21,NA
2015-05-29 09:00:00,52.47,18.5,-5.23,976.49,NA
2015-05-29 10:00:00,52.82,19.27,-5.5,976.61,NA
2015-05-29 11:00:00,54.73,19.99,-5.72,976.87,NA
2015-05-29 12:00:00,54.5,20.16,-5.94,977.46,NA
2015-05-29 13:00:00,51.93,19.08,-6.27,978.13,NA
2015-05-29 14:00:00,49.78,18.43,-6.52,978.76,NA
2015-05-29 15:00:00,45.23,17.7,-6.92,980.25,NA
2015-05-29 16:00:00,50.38,16.77,-7.4,981.37,NA
2015-05-29 17:00:00,52,17.26,-7.61,981.92,NA
2015-05-29 18:00:00,51.75,15.31,-7.64,982.63,NA
2015-05-29 19:00:00,48.88,13.72,-7.66,983.17,NA
2015-05-29 20:00:00,47.2,13.31,-7.57,983.89,NA
2015-05-29 21:00:00,50.48,12.21,-7.71,984.21,NA
2015-05-29 22:00:00,50,11.76,-7.83,984.28,NA
2015-05-29 23:00:00,46.27,11.01,-7.89,984.72,NA
2015-05-30 00:00:00,45.43,6.3,-7.92,985.79,NA
2015-05-30 01:00:00,145.15,4.41,-8.08,986.52,NA
2015-05-30 02:00:00,206.3,6.29,-8.46,986.9,NA
2015-05-30 03:00:00,243.25,5.66,-8.65,987.45,NA
2015-05-30 04:00:00,216.17,5.18,-8.78,987.8,NA
2015-05-30 05:00:00,117.85,4.47,-8.74,987.88,NA
2015-05-30 06:00:00,100.9,5.22,-9.1,988.19,NA
2015-05-30 07:00:00,86.57,7.55,-9.36,988.28,NA
2015-05-30 08:00:00,92.75,8.56,-10.02,988.61,NA
2015-05-30 09:00:00,92.6,7.89,-10.1,988.82,NA
2015-05-30 10:00:00,84.7,8.46,-9.34,988.85,NA
2015-05-30 11:00:00,85.5,8.45,-9.42,988.64,NA
2015-05-30 12:00:00,83.72,8.99,-9.52,988.29,NA
2015-05-30 13:00:00,82,8.53,-9.89,988.08,NA
2015-05-30 14:00:00,65.1,7.62,-10.22,988.11,NA
2015-05-30 15:00:00,72.25,7.21,-10.38,987.85,NA
2015-05-30 16:00:00,77.22,7.94,-10.36,987.77,NA
2015-05-30 17:00:00,74.28,7.77,-10.43,987.64,NA
2015-05-30 18:00:00,74.98,7.59,-10.4,987.49,NA
2015-05-30 19:00:00,85.02,7.96,-10.51,987.17,NA
2015-05-30 20:00:00,87.98,8.99,-10.31,986.54,NA
2015-05-30 21:00:00,92.33,9.28,-10.61,985.99,NA
2015-05-30 22:00:00,92.72,7.81,-10.74,985.43,NA
2015-05-30 23:00:00,91.87,8.44,-10.98,984.84,NA
2015-06-01 00:00:00,151.92,5.33,-15.21,970.55,NA
2015-06-01 01:00:00,138.73,5.6,-13.89,969.91,NA
2015-06-01 02:00:00,155.7,4.45,-13.33,969.44,NA
2015-06-01 03:00:00,227.55,4.25,-13.49,968.98,NA
2015-06-01 04:00:00,167.12,4.6,-12.7,968.8,NA
2015-06-01 05:00:00,64.5,6.05,-11.82,968.41,NA
2015-06-01 06:00:00,80.48,8.86,-11.46,967.83,NA
2015-06-01 07:00:00,88.83,10.21,-11.65,967.18,NA
2015-06-01 08:00:00,87.68,7.54,-11.44,966.63,NA
2015-06-01 09:00:00,79.38,7.45,-10.78,965.99,NA
2015-06-01 10:00:00,82.58,10.34,-10.97,965.33,NA
2015-06-01 11:00:00,86.32,12.4,-11.01,964.65,NA
2015-06-01 12:00:00,82.33,14.21,-10.94,964.12,NA
2015-06-01 13:00:00,79.53,13.9,-10.48,963.84,NA
2015-06-01 14:00:00,74.57,14.78,-10.65,963.38,NA
2015-06-01 15:00:00,82.98,14.49,-10.29,962.75,NA
2015-06-01 16:00:00,82.37,14.86,-9.64,961.82,NA
2015-06-01 17:00:00,70.72,10.52,-9.33,961.81,NA
2015-06-01 18:00:00,74.98,7.88,-9.17,962.1,NA
2015-06-01 19:00:00,79.5,7.21,-8.69,961.77,NA
2015-06-01 20:00:00,70.7,11.44,-7.25,960.96,NA
2015-06-01 21:00:00,69.85,12.08,-6.69,960.77,NA
2015-06-01 22:00:00,63.12,11.4,-6.58,960.75,NA
2015-06-01 23:00:00,54.73,14.62,-6.11,960.32,NA
2015-06-02 00:00:00,51.88,17.46,-5.46,959.6,NA
2015-06-02 01:00:00,56.28,23.17,-5.47,959.4,NA
2015-06-02 02:00:00,57.05,15.96,-5.56,959.5,NA
2015-06-02 03:00:00,45.47,17.83,-5.4,960.03,NA
2015-06-02 04:00:00,48.9,19.91,-5.63,960.4,NA
2015-06-02 05:00:00,52.8,22.5,-5.82,960.26,NA
2015-06-02 06:00:00,48.02,24.67,-5.46,961.9,NA
2015-06-02 07:00:00,39.62,20.72,-8.4,967.28,NA
2015-06-02 08:00:00,44.53,21.53,-11.6,971.97,NA
2015-06-02 09:00:00,45.55,18.93,-12.04,975.79,NA
2015-06-02 10:00:00,32.23,15.41,-12.78,979.56,NA
2015-06-02 11:00:00,36.77,14.37,-12.69,982.15,NA
2015-06-02 12:00:00,33.22,14.11,-12.87,984.51,NA
2015-06-02 13:00:00,43.82,12.17,-12.87,986.76,NA
2015-06-02 14:00:00,50.23,10.82,-12.48,988.54,NA
2015-06-02 15:00:00,45.5,11.35,-12.36,989.94,NA
2015-06-02 16:00:00,42.07,10.27,-12.38,991.16,NA
2015-06-02 17:00:00,33.68,9.29,-12.38,992.16,NA
2015-06-02 18:00:00,29.72,8.78,-12.3,992.96,NA
2015-06-02 19:00:00,35.48,8.46,-12.42,993.87,NA
2015-06-02 20:00:00,27.72,6.84,-12.66,994.94,NA
2015-06-02 21:00:00,36.83,6.09,-12.82,995.6,NA
2015-06-02 22:00:00,46.62,5.11,-12.81,995.92,NA
2015-06-02 23:00:00,153.28,4.1,-12.8,995.83,NA
2015-06-03 00:00:00,222,6,-12.87,995.28,NA
2015-06-03 01:00:00,215.35,7.38,-12.79,994.79,NA
2015-06-03 02:00:00,213.57,8.46,-12.67,994.01,NA
2015-06-03 03:00:00,212.93,8.7,-12.81,992.92,NA
2015-06-03 04:00:00,202.28,9.57,-12.45,991.76,NA
2015-06-03 05:00:00,191.37,7.85,-11.79,990.67,NA
2015-06-03 06:00:00,224.77,4.5,-10.85,989.89,NA
2015-06-03 07:00:00,105.43,5.16,-9.62,988.99,NA
2015-06-03 08:00:00,114.33,6.03,-9.05,988.06,NA
2015-06-03 09:00:00,94.25,6.54,-7.99,987.15,NA
2015-06-03 10:00:00,75.07,9.02,-5.53,986.47,NA
2015-06-03 11:00:00,80.83,9.63,-4.22,985.81,NA
2015-06-03 12:00:00,68.18,11.49,-3.96,985.06,NA
2015-06-03 13:00:00,65,10.73,-4.14,984.39,NA
2015-06-03 14:00:00,73.73,9.3,-4.21,983.72,NA
2015-06-03 15:00:00,74.92,8.24,-4.14,983.42,NA
2015-06-03 16:00:00,73.55,7.22,-3.87,982.93,NA
2015-06-03 17:00:00,119.15,5.57,-4,982.11,NA
2015-06-03 18:00:00,105.13,5.86,-4.04,981.6,NA
2015-06-03 19:00:00,87.7,7.38,-3.38,981.01,NA
2015-06-03 20:00:00,89.4,7.45,-2.89,980.74,NA
2015-06-03 21:00:00,86.2,8.45,-2.91,980.15,NA
2015-06-03 22:00:00,82.67,9.78,-2.69,979.51,NA
2015-06-03 23:00:00,81.22,8.41,-2.71,978.71,NA
2015-06-04 00:00:00,73.85,9.28,-2.81,978.05,NA
2015-06-04 01:00:00,66.93,9.9,-2.94,977.48,NA
2015-06-04 02:00:00,70.18,9.85,-2.68,976.88,NA
2015-06-04 03:00:00,85.57,6.92,-2.9,976.42,NA
2015-06-04 04:00:00,118.37,5.6,-3.21,975.6,NA
2015-06-04 05:00:00,66.9,8.48,-2.37,975.2,NA
2015-06-04 06:00:00,85.57,6.32,-2.69,974.84,NA
2015-06-04 07:00:00,96.13,7.74,-2.59,974.22,NA
2015-06-04 08:00:00,50.8,13.92,-2.1,973.75,NA
2015-06-04 09:00:00,47.07,13.54,-2.78,974.51,NA
2015-06-04 10:00:00,60.6,11.65,-3.5,975.37,NA
2015-06-04 11:00:00,65.93,12.46,-3.34,976.08,NA
2015-06-04 12:00:00,58.28,11.08,-3.18,976.75,NA
2015-06-04 13:00:00,66.2,7.11,-3.57,977.27,NA
2015-06-04 14:00:00,72.63,10.54,-3.81,977.38,NA
2015-06-04 15:00:00,80.03,10.6,-3.89,977.67,NA
2015-06-04 16:00:00,85.45,11,-3.78,977.68,NA
2015-06-04 17:00:00,80.28,11.18,-2.89,977.72,NA
2015-06-04 18:00:00,85.8,12.3,-3.06,977.67,NA
2015-06-04 19:00:00,87.53,11.27,-3,977.69,NA
2015-06-04 20:00:00,87.1,12.72,-3.39,977.73,NA
2015-06-04 21:00:00,84.68,12.34,-3.49,977.91,NA
2015-06-04 22:00:00,85.15,12.57,-3.77,978.01,NA
2015-06-04 23:00:00,87.83,12.7,-4.18,977.98,NA
2015-06-05 00:00:00,87.42,13.27,-4.9,977.99,NA
2015-06-05 01:00:00,90.98,12.29,-5.77,977.86,NA
2015-06-05 02:00:00,92.28,12.21,-6.46,977.71,NA
2015-06-05 03:00:00,97.48,11.65,-6.71,977.37,NA
2015-06-05 04:00:00,99.95,10.85,-6.55,977.14,NA
2015-06-05 05:00:00,93.23,11.65,-6.92,976.95,NA
2015-06-05 06:00:00,94.72,10.53,-6.53,976.62,NA
2015-06-05 07:00:00,87.35,10.98,-5.58,976.51,NA
2015-06-05 08:00:00,87.3,9.14,-5.11,976.47,NA
2015-06-05 09:00:00,79.08,9.29,-4.66,976.56,NA
2015-06-05 10:00:00,55.15,9.23,-4.25,976.91,NA
2015-06-05 11:00:00,67.67,11.19,-4.01,976.84,NA
2015-06-05 12:00:00,78.83,13.45,-4.21,976.94,NA
2015-06-05 13:00:00,62.42,13.85,-4.21,977.3,NA
2015-06-05 14:00:00,61.77,13.69,-4.66,977.72,NA
2015-06-05 15:00:00,60.28,12.99,-5.03,978.41,NA
2015-06-05 16:00:00,70.02,12.97,-4.89,978.76,NA
2015-06-05 17:00:00,74.67,12.33,-4.72,979.14,NA
2015-06-05 18:00:00,86.65,11.93,-5.11,979.36,NA
2015-06-05 19:00:00,85.13,12.35,-4.62,979.55,NA
2015-06-05 20:00:00,85.15,12.94,-4.93,979.97,NA
2015-06-05 21:00:00,71.58,11.87,-4.54,980.27,NA
2015-06-05 22:00:00,72.83,10.77,-4.34,980.79,NA
2015-06-05 23:00:00,85.02,13.65,-4.76,980.98,NA
2015-06-06 00:00:00,85.7,12.71,-4.66,981.54,NA
2015-06-06 01:00:00,72.62,10.9,-3.73,982.08,NA
2015-06-06 02:00:00,84.78,12.45,-4.49,982.48,NA
2015-06-06 03:00:00,85.33,12.87,-5.11,982.44,NA
2015-06-06 04:00:00,86.62,12.74,-5.5,983.07,NA
2015-06-06 05:00:00,85.46,12.93,-6.09,983.28,NA
2015-06-06 06:00:00,87.38,12.87,-6.27,983.54,NA
2015-06-06 07:00:00,85.28,12.64,-5.64,983.81,NA
2015-06-06 08:00:00,86.28,12.44,-5.62,984.23,NA
2015-06-06 09:00:00,88.83,12.46,-5.89,984.75,NA
2015-06-06 10:00:00,89.13,12.92,-6.24,985.12,NA
2015-06-06 11:00:00,88.42,13.38,-6.88,985.32,NA
2015-06-06 12:00:00,88.87,13.74,-7.31,985.48,NA
2015-06-06 13:00:00,89.48,13.31,-7.31,985.76,NA
2015-06-06 14:00:00,93.6,10.97,-7.5,986.16,NA
2015-06-06 15:00:00,90.58,12.14,-7.35,986.29,NA
2015-06-06 16:00:00,99.82,10.12,-8.4,986.38,NA
2015-06-06 17:00:00,102.28,11.04,-8.09,986.52,NA
2015-06-06 18:00:00,103.68,10.24,-9.13,986.72,NA
2015-06-06 19:00:00,105.27,10.94,-9.47,986.88,NA
2015-06-06 20:00:00,99.15,11.21,-9.92,986.82,NA
2015-06-06 21:00:00,98.07,11.34,-10.58,987,NA
2015-06-06 22:00:00,106.15,11.08,-10.33,986.99,NA
2015-06-06 23:00:00,92.97,12.13,-11.2,986.97,NA
2015-06-07 00:00:00,101.32,11.14,-11.67,986.86,NA
2015-06-07 01:00:00,96.4,11.32,-11.82,986.75,NA
2015-06-07 02:00:00,95.03,11.55,-12.23,986.45,NA
2015-06-07 03:00:00,104.81,10.63,-12.09,986.31,NA
2015-06-07 04:00:00,98.98,10.14,-12.28,986.27,NA
2015-06-07 05:00:00,103.17,10.18,-12.93,986.14,NA
2015-06-07 06:00:00,98.08,10.99,-12.42,986.07,NA
2015-06-07 07:00:00,96.4,10.63,-12.82,985.81,NA
2015-06-07 08:00:00,108.32,10.04,-11.95,985.77,NA
2015-06-07 09:00:00,95.32,9.94,-12.11,985.79,NA
2015-06-07 10:00:00,96.92,9.9,-11.95,985.49,NA
2015-06-07 11:00:00,96.57,10.24,-12.01,985.28,NA
2015-06-07 12:00:00,94.48,9.68,-11.78,985.09,NA
2015-06-07 13:00:00,101.85,9.2,-11.38,984.72,NA
2015-06-07 14:00:00,98.4,9.14,-11.33,984.26,NA
2015-06-07 15:00:00,97.57,9.1,-11.3,983.92,NA
2015-06-07 16:00:00,95.93,10.22,-11.48,983.55,NA
2015-06-07 17:00:00,100.5,10.2,-11.47,983.32,NA
2015-06-07 18:00:00,106.15,9.74,-11.7,983.01,NA
2015-06-07 19:00:00,112.98,10.86,-12.32,982.69,NA
2015-06-07 20:00:00,113.95,10.94,-12.46,982.53,NA
2015-06-07 21:00:00,112.13,10.39,-12.39,982.25,NA
2015-06-07 22:00:00,115.72,11.8,-13.36,981.87,NA
2015-06-07 23:00:00,114.57,11.75,-13.93,981.54,NA
2015-06-08 00:00:00,115.27,12.46,-14.21,981.02,NA
2015-06-08 01:00:00,116.72,12.13,-14.34,980.52,NA
2015-06-08 02:00:00,116.63,11.89,-14.52,980.21,NA
2015-06-08 03:00:00,112.68,11.6,-14.61,980.06,NA
2015-06-08 04:00:00,110.47,11.57,-14.9,979.87,NA
2015-06-08 05:00:00,111.23,12.32,-15.26,979.34,NA
2015-06-08 06:00:00,108.77,11.27,-14.92,979,NA
2015-06-08 07:00:00,111.92,12.09,-15.35,978.82,NA
2015-06-08 08:00:00,109.97,12.31,-15.73,978.63,NA
2015-06-08 09:00:00,107.48,12.35,-15.87,978.51,NA
2015-06-08 10:00:00,112.58,12.73,-16.2,978.06,NA
2015-06-08 11:00:00,115.85,13.37,-16.5,977.79,NA
2015-06-08 12:00:00,107.43,11.21,-15.95,977.67,NA
2015-06-08 13:00:00,95.43,12.49,-16.06,977.44,NA
2015-06-08 14:00:00,94.08,12.18,-16.11,977.42,NA
2015-06-08 15:00:00,92.9,12.32,-16.31,977.41,NA
2015-06-08 16:00:00,88.65,12.75,-16.06,977.3,NA
2015-06-08 17:00:00,86.53,12.21,-16.23,977.47,NA
2015-06-08 18:00:00,85.03,13.26,-16.21,977.62,NA
2015-06-08 19:00:00,83.53,14.45,-16.46,977.83,NA
2015-06-08 20:00:00,87.03,14.77,-16.96,977.94,NA
2015-06-08 21:00:00,89.67,14.46,-16.57,978.35,NA
2015-06-08 22:00:00,89.48,15.58,-16.8,978.43,NA
2015-06-08 23:00:00,87.82,14.68,-16.57,978.61,NA
2015-06-09 00:00:00,85.97,14.66,-16.15,978.62,NA
2015-06-09 01:00:00,87.53,15.2,-15.91,978.66,NA
2015-06-09 02:00:00,90.28,13.8,-15.63,978.86,NA
2015-06-09 03:00:00,89.27,13.54,-15.32,979.09,NA
2015-06-09 04:00:00,92.95,12.62,-14.59,979.22,NA
2015-06-09 05:00:00,98.7,10.98,-13.36,979.51,NA
2015-06-09 06:00:00,102.85,12.09,-12.96,979.44,NA
2015-06-09 07:00:00,103.08,14.05,-13.35,979.25,NA
2015-06-09 08:00:00,88.72,15.64,-13.24,978.98,NA
2015-06-09 09:00:00,87.82,15.17,-12.73,978.9,NA
2015-06-09 10:00:00,84.7,14.66,-11.69,978.85,NA
2015-06-09 11:00:00,84.5,14.2,-11.35,978.67,NA
2015-06-09 12:00:00,81.8,12.82,-10.82,979.11,NA
2015-06-09 13:00:00,80.9,13.34,-10.35,979.13,NA
2015-06-09 14:00:00,79.05,13.11,-9.7,979.35,NA
2015-06-09 15:00:00,77.07,13.88,-9.41,979.48,NA
2015-06-09 16:00:00,76.48,12.67,-9.15,979.86,NA
2015-06-09 17:00:00,81.63,12.81,-9.44,980.18,NA
2015-06-09 18:00:00,85.3,15.06,-9.98,980.25,NA
2015-06-09 19:00:00,84.85,16.76,-10.64,980.13,NA
2015-06-09 20:00:00,90.13,16.65,-11.12,980.22,NA
2015-06-09 21:00:00,93.4,15.85,-11.57,980.15,NA
2015-06-09 22:00:00,93.4,15.37,-11.67,980.28,NA
2015-06-09 23:00:00,95.7,15.03,-12.64,980.44,NA
2015-06-10 00:00:00,95.07,14.65,-12.94,980.47,NA
2015-06-10 01:00:00,98.03,13.79,-13.06,980.7,NA
2015-06-10 02:00:00,100.25,14.13,-13.38,980.5,NA
2015-06-10 03:00:00,96.55,13.47,-13.54,980.44,NA
2015-06-10 04:00:00,95.13,13.8,-14.17,980.1,NA
2015-06-10 05:00:00,95.28,14.24,-15.06,979.69,NA
2015-06-10 06:00:00,109.8,13.17,-15.39,979.18,NA
2015-06-10 07:00:00,100.43,13.91,-16.08,978.86,NA
2015-06-10 08:00:00,94.78,13.06,-16.49,978.29,NA
2015-06-10 09:00:00,98.48,13,-17.1,977.78,NA
2015-06-10 10:00:00,99.38,12.4,-17.29,977.38,NA
2015-06-10 11:00:00,101.37,11.55,-17.15,976.93,NA
2015-06-10 12:00:00,84.98,10.9,-16.75,976.38,NA
2015-06-10 13:00:00,91.45,10.14,-16.91,975.51,NA
2015-06-10 14:00:00,90.13,11.32,-16.86,974.5,NA
2015-06-10 15:00:00,77.12,10.86,-16.44,973.7,NA
2015-06-10 16:00:00,79.85,9.99,-16.16,973.12,NA
2015-06-10 17:00:00,73.93,10.41,-16.12,972.57,NA
2015-06-10 18:00:00,71.02,10.02,-15.94,972.05,NA
2015-06-10 19:00:00,67.5,10.05,-15.6,971.82,NA
2015-06-10 20:00:00,75.2,11.08,-15.42,971.36,NA
2015-06-10 21:00:00,76.33,12.19,-14.61,970.83,NA
2015-06-10 22:00:00,69.13,10.68,-14.11,970.9,NA
2015-06-10 23:00:00,79.55,11.34,-13.49,970.39,NA
2015-06-11 00:00:00,75.35,10.14,-12.66,970.03,NA
2015-06-11 01:00:00,85.3,11.95,-12.56,969.74,NA
2015-06-11 02:00:00,83.17,11.88,-11.5,969.38,NA
2015-06-11 03:00:00,77.93,13.05,-10.68,969.04,NA
2015-06-11 04:00:00,84.22,14.61,-11.51,968.3,NA
2015-06-11 05:00:00,85.23,15.07,-11.89,967.44,NA
2015-06-11 06:00:00,81.98,13.04,-11.59,967.14,NA
2015-06-11 07:00:00,78.3,11.12,-10.99,966.94,NA
2015-06-11 08:00:00,71.23,10.41,-10.54,967.06,NA
2015-06-11 09:00:00,79.25,10.97,-10.23,966.94,NA
2015-06-11 10:00:00,79.35,10.8,-10.12,966.93,NA
2015-06-11 11:00:00,79.68,10.79,-10.01,966.63,NA
2015-06-11 12:00:00,80.68,11.65,-10.56,966.56,NA
2015-06-11 13:00:00,78.85,10.98,-10.48,966.59,NA
2015-06-11 14:00:00,79.17,12.29,-10.77,966.48,NA
2015-06-11 15:00:00,78.55,12.44,-11.12,966.29,NA
2015-06-11 16:00:00,82.95,12.15,-11.56,966.21,NA
2015-06-11 17:00:00,80.62,10.74,-11.81,966.11,NA
2015-06-11 18:00:00,87.53,10.53,-12.31,966.19,NA
2015-06-11 19:00:00,88.28,9.78,-12.46,966.42,NA
2015-06-11 20:00:00,89.02,8.99,-12.71,966.7,NA
2015-06-11 21:00:00,79.07,8.34,-12.31,967.28,NA
2015-06-11 22:00:00,77.18,8.51,-11.57,967.84,NA
2015-06-11 23:00:00,83.35,8.45,-11.45,968.35,NA
2015-06-12 00:00:00,70.38,8.83,-11.01,968.76,NA
2015-06-12 01:00:00,60.23,9.98,-10.25,969.3,NA
2015-06-12 02:00:00,63.83,11.67,-9.85,969.76,NA
2015-06-12 03:00:00,65.47,12.03,-9.74,970.4,NA
2015-06-12 04:00:00,65.05,12.29,-10.03,971.11,NA
2015-06-12 05:00:00,64.87,13.03,-10.05,971.55,NA
2015-06-12 06:00:00,62.92,13.06,-10.14,972.18,NA
2015-06-12 07:00:00,62.18,12.11,-10.15,972.95,NA
2015-06-12 08:00:00,60.73,12.57,-10.18,973.44,NA
2015-06-12 09:00:00,58.42,13.26,-10.12,974.1,NA
2015-06-12 10:00:00,58.43,13.92,-10.04,974.79,NA
2015-06-12 11:00:00,59.8,13.92,-10.14,975.5,NA
2015-06-12 12:00:00,56.7,13.31,-10.13,976.35,NA
2015-06-12 13:00:00,56.72,12.18,-10.06,977.39,NA
2015-06-12 14:00:00,57.6,11.44,-9.91,978.28,NA
2015-06-12 15:00:00,64.88,8.42,-9.98,979.28,NA
2015-06-12 16:00:00,53.88,9.32,-9.89,980.02,NA
2015-06-12 17:00:00,51.85,10.19,-9.6,980.54,NA
